12.342,9.5948,13.167,7.6838,7.0143,5.0367,7.2612,5.8132,6.8909,5.2471,7.756,2.1463,9.4212,3.845,7.3542,6.7596
12.32,9.5607,13.122,7.6617,7.0065,5.0378,7.2494,5.8011,6.8805,5.2372,7.729,2.1418,9.4052,3.8424,7.3457,6.7447
12.299,9.527,13.077,7.6398,6.9989,5.0389,7.2378,5.7893,6.8703,5.2274,7.7025,2.1374,9.3894,3.8399,7.3371,6.7299
12.278,9.4937,13.032,7.618,6.9914,5.0398,7.2264,5.7776,6.8601,5.2176,7.6763,2.1331,9.3737,3.8374,7.3286,6.7151
12.257,9.4608,12.988,7.5964,6.9839,5.0406,7.2151,5.7661,6.8501,5.2078,7.6504,2.129,9.3582,3.835,7.32,6.7005
12.237,9.4282,12.944,7.5749,6.9766,5.0414,7.2039,5.7547,6.8402,5.198,7.625,2.125,9.3428,3.8326,7.3114,6.6859
12.217,9.396,12.901,7.5535,6.9694,5.042,7.1929,5.7435,6.8304,5.1882,7.5999,2.1211,9.3275,3.8302,7.3028,6.6714
12.197,9.3641,12.858,7.5323,6.9622,5.0425,7.182,5.7325,6.8207,5.1785,7.5751,2.1173,9.3124,3.8279,7.2943,6.657
12.177,9.3326,12.815,7.5112,6.9552,5.0429,7.1712,5.7216,6.8112,5.1687,7.5508,2.1137,9.2974,3.8256,7.2857,6.6427
12.158,9.3014,12.773,7.4902,6.9483,5.0432,7.1606,5.7108,6.8018,5.1589,7.5268,2.1101,9.2826,3.8234,7.2771,6.6285
12.139,9.2705,12.731,7.4694,6.9414,5.0435,7.1501,5.7002,6.7925,5.1492,7.5031,2.1067,9.2679,3.8212,7.2685,6.6143
12.121,9.2399,12.69,7.4487,6.9347,5.0436,7.1398,5.6898,6.7835,5.1394,7.4798,2.1034,9.2533,3.819,7.2599,6.6002
12.103,9.2096,12.648,7.4282,6.928,5.0437,7.1295,5.6795,6.7745,5.1296,7.4568,2.1002,9.2388,3.8169,7.2513,6.5862
12.085,9.1796,12.608,7.4078,6.9214,5.0436,7.1194,5.6693,6.7658,5.1198,7.4342,2.097,9.2244,3.8149,7.2427,6.5723
